"Data Source","World Development Indicators",

"Last Updated Date","2017-06-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Mauritania","MRT","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","677966139.145212","783253692.871098","788944879.818561","773294047.110172","987426022.870975","1146780097.90497","1149428723.75496","1190430373.88414","1311811923.95914","1328190316.76781","1487386293.69845","1514797133.9731","1503695066.59156","1434754302.77592","1609257888.27814","1526632562.4749","1657100183.16678","1625970003.80662","1617763508.2861","1695255024.7999","1752405635.44674","1812868684.14983","1770448932.50232","1836581255.53392","1777317267.87319","1830543663.45148","1935133228.27055","1971908193.45456","2005832862.11054","2101663240.49417","2064436384.23349","2101350305.24234","2140732255.45603","2266471102.65736","2197100494.07164","2412851378.49623","2553251016.38406","2449979758.7808","2518035417.05366","2712247092.55863","2700573411.3849","2754822447.02016","2773142130.79087","2938927593.07061","3107840209.37868","3386595522.72714","4025615596.03959","4139050872.61895","4183751263.06351","4140153156.6056","4337791530.87884","4541844130.48736","4805047548.29392","5097687376.0487","5312107018.96804","","",
"Mauritius","MUS","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","2124319853.81003","2263412225.30162","2350119158.56762","2432761703.86982","2187995260.26202","2316700862.92787","2444051668.36057","2453431824.05244","2568703514.69521","2747343370.3095","3014990476.89369","3283054480.9467","3506018094.69625","3662567012.92196","3925786063.21362","4099912193.09406","4366927117.2531","4588857101.71738","4778658789.35666","4983555094.109","5262028370.48553","5561305047.22293","5898911195.05881","6052918760.855","6599292379.1429","6769129807.06035","6912182726.9195","7164951323.18785","7576632769.60621","7670688144.61197","8325631106.21805","8802441344.0254","9276625563.38438","9584152842.84979","10003670690.3497","10411574171.7639","10775575127.9264","11137678211.6388","11554736862.4623","11955531875.5762","",
"Malawi","MWI","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","872473572.347339","939127044.667807","945403838.714512","932252529.168004","957060731.982213","1087378843.1715","1231446061.35179","1321114421.0384","1295708344.78832","1371926572.64457","1378502188.97512","1602075443.62395","1701906356.29083","1741061461.7525","1865999398.62342","1979579494.2727","2078513557.44905","2180735506.12308","2393249664.9487","2498460599.05716","2508622998.26662","2375913851.07018","2435393756.73881","2525958965.02194","2661358046.50077","2783008251.64482","2777030279.88196","2822163664.64811","2911832024.33472","2950987129.79639","3118966007.94796","3391258970.71744","3142578691.86457","3447152399.26075","3094157729.14235","3611773731.05444","3876035711.84885","4023031230.52756","4179738500.6988","4306897769.60477","4374777830.57313","4157134215.3751","4227805497.31451","4469028835.21039","4711272439.90613","4865271019.19017","5093938757.09211","5582956877.60198","6009480087.2625","6509956215.95876","6957454879.05414","7295173573.06607","7432745920.36499","7819248708.10174","8264945884.75849","8498528242.40057","",
"Malaysia","MYS","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","11490474651.5166","12363520226.0098","13157385520.4744","14122980193.1017","14879825463.351","16023319735.4941","17275816336.0343","17942169879.8547","19373595231.4427","20320679954.053","21537185309.3664","22776313247.0274","24913167489.367","27831546366.1482","30144243705.5664","30385901058.6446","33899676911.6141","36529096644.0036","38959024836.2361","42601343578.2807","45772687156.5614","48950205302.5364","51858301170.4076","55099575393.4991","59376363292.0431","58710012945.8881","59386651050.8832","62586786998.2304","68806489273.8505","75039312067.3062","81800090900.624","89608289838.8749","97570090279.7181","107224598832.697","117102174753.966","128612243674.521","141476941976.344","151836934773.835","140662624041.477","149295947160.908","162521878178.262","163363213808.947","172170105616.094","182136170935.395","194491264661.141","204861809506.069","216303028282.264","236695353388.594","244552678743.287","238375704355.655","255016609232.871","268516655800.813","283216292570.861","296507404302.878","314333923193.94","329952500698.519","",
"North America","NAC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","3395644079411.76","3476504221416.44","3691868083256.1","3856998112293.32","4084083692714.13","4346368157664.09","4629362590053.08","4747144480019.26","4977225022601.43","5141963189034.96","5307171840406.15","5486389622086.59","5776068584744.45","6109535061089.85","6103926717135.75","6104881420393.73","6432571485850.11","6721179037540.04","7083470665965.11","7313024316946.85","7313799363760.57","7510645741338.07","7356569286244.19","7681353775527.78","8228014763536.54","8580785371238.94","8870185906622.97","9183036700012.51","9571219632800.91","9909946663276.21","10082213337556.6","10053809713578.4","10384607978091.3","10668856628445.9","11104183707964.2","11405723721066.6","11814530750262.5","12342334506751.5","12884895400151","13494323832952.7","14060692506468.9","14208903443073.3","14479243520643.4","14871535663638.2","15424427014016.2","15938190350847.1","16362705204222.5","16658236596472.2","16630398218671.3","16165854139519.1","16583522548731.1","16873658969020.5","17240578788101.6","17543044745680.4","17962276764489.8","18399153303918.6","",
"Namibia","NAM","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","4412911486.63827","4455780709.35782","4438042654.6378","4357117141.46027","4346795502.2369","4366972080.70998","4575157421.37656","4737747944.82168","4776272888.48722","4865048284.84063","4964658201.39698","5370052951.12391","5756124453.39372","5665204214.98162","5763205418.04008","5987913615.09621","6179007353.17203","6439767658.78691","6651738120.90913","6875853709.52881","7115971119.14836","7199793619.68864","7544567351.04374","7864441488.71893","8829372914.44225","9052690941.65474","9693003646.96915","10334398853.639","10608240991.1714","10639638311.1204","11282192605.0374","11856607186.6558","12456750940.0066","13161100582.9626","14011151012.8146","14753072612.5139","",
"New Caledonia","NCL","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","2074788352.16769","2169116385.33276","2392073643.93899","2617603832.61695","2621033937.78947","2802403243.47257","2791684129.57825","2795114234.75077","2805833348.64509","2651906851.56168","2732943262.16684","2888155873.03214","2738945876.00495","2272021788.82969","2471397109.35847","2402366207.53131","2418659136.88698","2606457887.5654","2957615854.33786","3168996543.09375","3098250448.00614","3117116167.1292","3167710148.21005","3017214037.40097","2509557064.63294","2703358710.25128","2875293048.849","2877436759.3844","3075954623.71057","3104681860.221","3064806711.68607","3141555701.71359","2936837964.79057","2979405606.60121","3098717742.53644","3179462761.52286","3288171553.37277","3378726667.59467","3730866430.77849","3709646817.10266","3657358998.36197","3917190239.0117","4034671554.6476","4248509146.97587","4252757656.15835","4444131750.65835","4701891392.26459","4849839714.84673","5314826497.89012","5276949261.50372","5718589799.24366","5850769296.44391","6541959480.1299","6886614682.17048","7372107102.72376","7637893798.43719","",
"Nigeria","NGA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","58369286016.9435","58481235674.7634","60880716440.5321","66103441100.0066","69375884454.9606","72764880341.5183","69671998778.8735","58703098327.4869","57970272184.7905","71997561521.6096","90002165911.7082","102816252687.802","106275260837.911","112006431108.611","124507104358.329","117998187249.983","128667998376.464","136419110229.003","128555696637.766","137245330164.802","143016264417.897","124241260150.903","122932768518.764","116724109147.528","114364487429.347","123882848955.589","113037925110.861","100884426358.462","108493656436.561","115510148577.669","130256184741.545","129451396137.401","130012859667.086","132730619623.403","133938154135.284","133526335873.32","140194247901.251","144122850239.592","148036708267.258","148738753963.201","156648819792.177","163558701361.44","169748822780.462","187324929187.239","250520445870.011","259150040529.486","280428759289.165","299577552055.728","318361854547.621","340438389939.771","367127872791.052","385070831292.607","401549080018.532","423210309087.299","449913687206.301","461848518896.022","",
"Nicaragua","NIC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","2723589109.8599","2925140475.76948","3267245862.69315","3592113940.61293","3991238601.03229","4350604181.63682","4494223559.79866","4807449092.13089","4872011213.02852","5175912846.83306","5245985731.28627","5419352785.70312","5539701593.58996","5895185018.96927","6731854736.99336","6721538378.67841","7071693862.04187","7663487186.24068","7062761723.95651","5192627959.03956","5432098058.76058","5723437241.04742","5676713278.95767","5938592075.98054","5845588146.96903","5606979920.22115","5549939599.81645","5510737438.21963","4824660434.23103","4742756384.58864","4738342546.96895","4729305940.01617","4747535859.45348","4728966419.2352","4886800963.50496","5175704130.5735","5504064687.25721","5722391722.74779","5934788674.67646","6352358653.89704","6612906370.92931","6808704181.29156","6860037653.48881","7032960882.04883","7406563756.72316","7723742317.5211","8044437471.21697","8469808698.92786","8711343159.74096","8470978895.30331","8741313140.24883","9286036334.95014","9805177971.50924","10249669824.1836","10717588995.9234","11245854069.4099","",
"Netherlands","NLD","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","187869751434.193","188424994233.599","201319872508.623","208616955952.693","225879808640.73","245402814942.238","252129562139.739","265442040202.205","282473157299.826","300634625106.282","317755152317.881","331472579735.099","343186404768.212","361870238410.596","374313934966.887","374321528609.271","391002454834.437","400857438940.397","411665544635.761","419957172847.682","425592637748.344","422257644503.311","417018454172.185","425650561324.503","438682615231.788","450001415496.689","462542846357.616","471475698278.146","487700209006.622","509257133907.285","530560494437.086","543501578543.046","552774100927.152","559725523841.059","576299513774.834","594257213907.285","615452700264.901","641916350463.576","670965729536.424","704860860794.702","734738242649.006","750346025165.563","751123608609.271","753256218145.695","768552639735.099","785156189668.874","812782985562.914","842843545695.364","857163969801.324","824869601192.053","836439735099.338","850354966887.417","841366396821.192","839764946754.967","851687008211.921","868309477086.093","",
"Norway","NOR","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","83001765074.5549","88208744277.2418","90690889948.5149","94123579206.0213","98838842020.3615","104063076552.554","108003438739.67","114760219196.804","117353657306.533","122639983597.119","125094490801.098","132190413222.593","139236952665.365","145548508785.282","151258415621.588","158748784570.332","167996776016.677","174986730799.775","181757548608.583","189704915869.759","198364221071.44","201534608269.084","202008890622.415","210034241835.148","222746449190.96","235116267893.187","244620433539.592","248909550957.943","248273950878.528","250851742331.491","255699298914.662","263586789318.686","273008444227.524","280776386684.756","294970906422.686","307223852089.606","322671053373.482","339723201449.323","348638886618.576","355658059660.501","367057914364.184","374712275967.043","380099547351.18","383595862181.926","398782568263.79","409249496227.789","419051400086.033","431328625707.29","432986247675.457","425960901757.056","428524701366.599","432676163727.209","444569642450.614","449009583700.076","457625267264.485","464997734373.449","",
"Nepal","NPL","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","2687564644.52438","2738850526.03803","2791171336.32931","2844067149.31039","3058295044.15399","3021497974.07339","3234230863.99325","3183405006.88147","3204908381.29249","3347956954.26606","3434200061.79961","3393148207.76815","3498939794.92215","3482266077.79119","3702818546.87338","3756749014.38762","3921990978.97092","4040316405.15103","4218322297.28413","4318249197.47917","4218091975.91136","4569964117.509","4742680183.0763","4601471345.50053","5046945769.07202","5357075804.00319","5601661164.65663","5696643954.4877","6135103742.63928","6400732135.07479","6697408396.01345","7123909435.79394","7416446123.91876","7701968176.62366","8334762090.68654","8623849303.39981","9083352501.06642","9541935774.11546","9829757721.15507","10263502982.96","10899840166.6306","11423006623.1921","11436744718.846","11887928617.3548","12444593148.5962","12877563074.7127","13310843466.2677","13764950914.3225","14605251495.759","15267319043.3731","16002656434.4746","16550239851.6396","17341538638.0319","18057549555.5864","19139013428.6013","19660603639.1954","",
"Nauru","NRU","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29694432.5098856","39915045.5447377","43371566.1411308","49248823.5898978","55003270.5589393","60551181.5268374","81268744.6967519","110951501.137275","114067228.227796","",
